rmsd_l,rmsd_i,fnat,dbsa,dnonb_e,dnonb_water,dcom_distance,dhbnum,quality
1.3178210,0.5406142,0.01,5.695,370.341,310.7000000000007,-0.06499999999999995,-5.0,non-native
1.1950502,0.5342458,0.03,6.509999999999998,275.67100000000005,378.40000000000146,-0.041999999999999815,-4.0,non-native
1.1295156,0.4698790,0.03,6.916,288.89700000000005,44.5,-0.08499999999999996,-4.0,non-native
1.1146591,0.5012054,0.03,6.477999999999998,191.48199999999997,1382.0999999999985,-0.08199999999999985,-2.0,non-native
1.1251940,0.4805524,0.03,5.018000000000001,307.03499999999997,888.0,-0.10099999999999998,-5.0,non-native
0.9592652,0.3746846,0.14,1.6679999999999993,11.253000000000043,-1044.7000000000007,-0.0389999999999997,-5.0,native
0.8575197,0.3885152,0.19,1.618000000000002,42.21600000000001,-952.5999999999985,-0.052000000000000046,-6.0,native
0.8877887,0.4263200,0.13,1.1630000000000003,155.1500000000001,-741.7999999999993,-0.04699999999999971,-7.0,native
0.9354694,0.3760937,0.17,2.487000000000002,-13.045999999999935,-750.7000000000007,-0.06000000000000005,-7.0,native
0.9000013,0.3832704,0.14,1.0820000000000007,67.62400000000002,-717.5999999999985,-0.04599999999999982,-4.0,native
0.8201022,0.3939509,0.15,2.179000000000002,97.00300000000004,-972.0,-0.04800000000000004,-5.0,native
0.9402106,0.4083251,0.13,1.4750000000000014,126.88200000000006,-853.9000000000015,-0.04599999999999982,-5.0,native
0.9300742,0.3957624,0.2,0.6709999999999994,76.21199999999999,-492.5,-0.052000000000000046,-4.0,native
0.8332984,0.3935798,0.17,-0.23799999999999955,72.53500000000008,-779.0999999999985,-0.08499999999999996,-6.0,native
